AAPL,FB,NFLX,V,XOM
610.759987,,56.849999,129.070007,86.849998
606.8099900000001,,54.499999,127.459999,86.910004
607.789986,,53.870001,129.270004,85.879997
615.70002,,53.909999,130.979996,87.550003
622.5500030000001,,56.789998,131.029999,87.449997
620.910019,,57.899997,130.399994,87.91999799999999
619.860008,,57.800001,131.149994,88.279999
620.7299879999999,,57.909997,128.509995,88.199997
621.6999969999999,,59.900002,129.089996,88.440002
630.0,,59.910003,128.320007,88.139999
631.690025,,61.759998,129.889999,88.199997
630.829979,,63.259999,129.059998,88.0
636.340012,,64.31000300000001,129.679993,88.66999799999999
648.110001,,63.690002,128.690002,88.400002
665.150017,,64.240002,128.160004,87.949997
656.059982,,65.599999,127.519997,87.459999
668.869995,,65.400002,128.100006,87.730003
662.630013,,64.04999699999999,127.150002,87.309998
663.2199860000001,,63.159997,126.660004,88.050003
675.679977,,62.389999,127.660004,87.739998
674.800011,,62.949999,127.400002,88.099998
673.469994,,63.439997,128.020004,87.900002
663.869987,,60.480002,126.699997,87.199997
665.240005,,59.719998,128.25,87.300003
674.970001,,55.929998,128.520004,87.120003
670.230026,,54.96,127.610001,87.33000200000001
676.270004,,56.650002,129.5,88.989998
680.43998,,56.660002,129.71000700000002,89.91999799999999
662.739975,,55.920002,128.679993,89.480003
660.5900190000001,,57.16,131.490005,89.620003
669.790016,,57.210001,133.46000700000002,89.550003
682.980011,,57.999999,134.979996,91.230003
691.2800139999999,,60.520003,134.25,92.300003
699.7800219999999,,57.020003,133.869995,91.910004
701.910004,,56.060001,133.660004,91.650002
702.100021,,57.039997,134.78999299999998,90.57
698.6999969999999,,58.740003,134.610001,91.519997
700.089989,,57.790001,135.0,91.919998
690.790016,,56.390002,133.740005,91.879997
673.5400089999999,,53.8,134.559998,91.739998
665.179977,,55.13,132.520004,91.230003
681.32,,55.55,133.910004,91.800003
667.100021,,54.440001,134.279999,91.449997
659.389992,,56.050001,136.729996,91.800003
661.309982,,56.459997,136.0,91.720001
671.449974,,62.579997,138.520004,91.699997
666.799988,,66.669997,139.669998,92.220001
652.589996,,66.560001,140.259995,92.550003
638.170013,,73.52,138.71000700000002,92.68
635.850014,,65.52999799999999,136.740005,92.129997
640.909996,,65.499997,137.419998,91.029999
628.099983,,65.980001,139.050003,91.169998
629.710007,,64.32999699999999,139.119995,91.029999
634.760002,,64.76,139.889999,91.510002
649.789986,,66.050003,141.160004,92.379997
644.610001,,68.52,142.559998,93.389999
632.6400070000001,,67.36,141.880005,93.480003
609.8400190000001,,64.97999899999999,139.970001,92.150002
634.029999,,67.879998,139.0,92.190002
613.3599929999999,,68.219999,136.639999,90.18
616.829979,,60.120001,136.490005,89.879997
609.539986,,61.509999,137.550003,90.43
603.999992,,69.57999699999999,138.309998,90.620003
595.320007,,79.239998,138.759995,91.169998
596.5400089999999,,77.690002,143.880005,91.599998
576.800011,,76.899998,143.399994,90.269997
584.620003,,78.240002,141.5,90.629997
582.849976,,76.36999899999999,143.860001,91.610001
558.000008,,77.680002,142.559998,88.18
537.7499849999999,,75.970003,142.059998,87.07
547.0599980000001,,77.900001,142.929993,87.209999
542.829994,,78.190001,143.240005,87.32
542.900009,,79.61,142.449997,86.470001
536.880005,,79.779997,139.949997,86.07
525.619987,,81.480002,140.0,86.139999
527.680008,,80.900002,142.71000700000002,86.449997
565.730011,,81.36,145.649994,87.66999799999999
560.9099809999999,,82.399997,146.339996,87.5
561.700012,,82.999997,146.660004,88.010002
571.500023,,82.95000300000001,148.119995,89.089996
589.5300219999999,,82.060002,147.25,88.620003
584.780006,,83.079999,146.779999,87.349998
582.940018,,82.23,147.28999299999998,88.099998
589.3599780000001,,81.38,148.179993,88.120003
585.279991,,81.710001,149.71000700000002,88.139999
586.190025,,75.999997,148.639999,87.610001
575.849976,,86.650001,147.589996,87.190002
538.7900089999999,,83.36999899999999,148.059998,87.730003
547.239975,,86.17000300000001,148.470001,88.0
533.2500150000001,,85.97999899999999,148.550003,88.599998
529.819977,,84.799998,148.660004,88.410004
541.3900150000001,,86.080001,148.899994,88.989998
539.0,,90.73,147.880005,89.449997
529.689987,,92.560002,147.199997,88.58000200000001
509.78998600000006,,93.299999,146.820007,88.08000200000001
518.829979,,94.699998,149.130005,88.870003
533.900017,,95.639999,150.720001,89.559998
526.3099900000001,,93.980001,149.160004,88.440002
521.7300190000001,,93.499997,152.46000700000002,88.889999
519.330017,,91.340001,150.770004,87.230003
520.169983,,90.230002,151.179993,86.91999799999999
512.999992,,90.649999,149.759995,87.07
515.060013,,90.500002,149.399994,86.860001
509.589981,,89.33000200000001,148.649994,85.099998
532.169991,,92.590003,151.580002,86.550003
549.029976,28.0,92.010003,155.380005,88.709999
542.099991,27.77,96.590001,155.5,88.550003
526.999992,28.76,95.98,156.770004,88.959999
523.900002,29.42,99.200001,157.889999,87.93
525.31002,29.059999,97.160001,159.360001,88.480003
517.100006,30.59,95.909999,161.78999299999998,88.139999
523.509979,31.299999,98.0,160.509995,89.099998
520.300026,31.719999,101.290002,161.160004,89.610001
501.750015,30.950001,103.449998,160.649994,89.58000200000001
485.920013,30.1,101.689998,160.449997,89.529999
506.089981,29.85,97.480001,160.199997,89.470001
502.68002300000006,30.139999,97.7,159.880005,90.199997
500.000015,29.66,99.17,158.270004,90.800003
504.770004,30.73,97.810002,159.050003,90.919998
514.010002,30.82,103.26,159.050003,90.699997
450.499977,31.08,146.859997,159.559998,91.349998
439.880001,31.540001,169.55999599999998,159.839996,91.730003
449.830002,32.470001,162.109999,156.350006,91.110001
458.269981,30.790001,169.119999,156.660004,91.760002
456.830002,31.24,167.700006,155.009995,90.669998
455.48999800000007,30.98,165.240004,157.910004,89.970001
453.619995,29.73,164.799994,158.559998,90.040001
442.320004,28.110001,174.739994,156.649994,89.150002
457.840012,28.639999,174.389999,159.529999,89.739998
457.350014,29.049999,184.410002,160.820007,89.790001
468.220009,28.65,181.959999,157.059998,88.25
474.980003,28.549999,180.970003,157.800003,88.610001
479.93002300000006,28.26,177.889999,156.330002,88.279999
467.900002,27.370001,177.950001,156.800003,88.459999
467.009995,27.91,186.270004,154.770004,88.66999799999999
466.590012,28.5,187.400003,155.979996,88.519997
460.16001100000005,28.32,189.509998,157.990005,88.360001
459.990021,28.93,196.449997,157.610001,89.32
448.850006,28.459999,187.119997,155.419998,88.970001
446.060009,27.280001,187.149998,157.440002,88.589996
450.80999800000006,27.129999,179.860004,159.429993,89.199997
442.799988,27.27,179.320005,155.889999,87.699997
448.970009,27.389999,184.089994,157.830002,88.510002
444.569988,26.870001,184.32,159.869995,89.529999
441.400009,27.25,188.080006,158.639999,89.550003
430.470013,27.780001,189.369995,158.080002,89.43
420.049988,27.719999,181.209995,159.5,88.949997
431.139988,27.52,181.729994,160.28999299999998,89.610001
425.659996,27.450001,182.939995,161.059998,89.559998
430.580002,28.58,181.560003,160.509995,88.709999
431.720001,27.959999,184.699995,160.669998,88.970001
437.869995,28.139999,180.450005,161.179993,89.160004
428.429993,27.83,182.110003,159.800003,89.160004
428.349991,27.08,192.359997,159.369995,89.260002
432.499992,27.040001,188.369999,160.660004,89.83000200000001
443.660007,26.65,184.849998,158.550003,89.370003
455.720016,26.49,185.590002,158.070007,88.769997
454.489975,26.549999,181.369999,156.0,88.58000200000001
452.079987,25.860001,183.049997,159.330002,88.629997
452.729988,25.74,181.99,157.800003,88.16999799999999
461.91001100000005,25.73,181.299997,160.089996,89.290001
463.580009,25.129999,180.789999,164.0,89.019997
461.140007,25.209999,190.609997,167.46000700000002,90.129997
452.079987,26.09,190.240002,168.660004,90.580002
442.66001100000005,25.58,189.280006,169.839996,90.110001
428.910004,25.530001,182.429996,167.350006,90.769997
429.789997,25.42,176.689999,167.949997,90.580002
431.989994,26.25,169.74,164.75,89.93
427.71999000000005,27.07,166.689997,166.479996,89.769997
423.199993,27.389999,164.660004,165.160004,89.010002
426.209995,26.85,163.059994,166.28999299999998,88.599998
426.98,26.59,169.360004,164.75,88.769997
435.689999,27.57,166.069996,166.990005,88.68
434.32999400000006,28.02,173.009995,167.619995,89.220001
429.800011,27.4,173.199999,165.75,88.989998
419.85001,26.52,176.499994,161.28999299999998,86.489998
426.240009,26.92,175.850006,164.71000700000002,86.610001
402.800007,26.629999,169.360004,162.229996,86.08000200000001
392.049988,25.690001,163.819998,161.410004,86.620003
390.530006,25.73,163.370001,163.96000700000002,87.449997
398.670006,25.969999,174.369999,163.529999,88.089996
406.12999,25.98,216.99,165.660004,89.300003
405.459988,26.110001,216.719994,167.059998,89.43
408.380001,26.139999,213.750006,168.759995,88.07
417.199989,26.85,215.549994,167.229996,88.0
430.119991,26.98,215.00999500000003,167.899994,88.209999
442.779987,27.77,216.070005,168.46000700000002,88.989998
439.290001,27.43,212.91,166.020004,87.510002
445.519997,28.969999,214.489996,175.399994,88.629997
449.980019,28.309999,213.449999,179.53999299999998,90.019997
460.709984,27.57,210.690002,178.889999,90.580002
458.660004,26.889999,206.249994,179.78999299999998,91.150002
463.839989,27.120001,208.609995,179.259995,91.699997
456.7699740000001,27.040001,216.41,178.580002,91.029999
452.969994,26.68,217.690002,178.75,90.139999
454.740021,26.82,229.37999,178.929993,90.099998
443.860012,27.07,233.970001,180.320007,91.110001
428.850002,26.6,243.39999,181.759995,91.239998
434.580013,26.129999,237.029991,179.800003,90.699997
433.26001,26.25,238.999996,184.570007,91.760002
442.930004,25.76,239.549995,181.610001,92.519997
439.659996,25.66,237.089993,181.550003,92.800003
441.349995,25.16,228.559998,180.139999,92.190002
442.1399990000001,25.059999,226.179996,178.100006,91.790001
445.150002,24.309999,228.740002,180.449997,91.529999
441.44001,24.1,214.190002,180.029999,92.379997
444.949997,23.32,215.340002,178.139999,92.080002
451.580002,24.549999,222.659996,181.029999,92.089996
449.730026,24.35,226.250011,178.139999,90.470001
450.720009,23.85,221.969994,180.190002,91.459999
449.30999,23.52,225.30999,180.199997,90.790001
445.110001,22.9,223.460001,177.220001,89.650002
438.459995,22.969999,217.740004,179.350006,90.230003
441.810005,23.290001,220.219994,179.940002,91.449997
438.889992,24.33,220.929996,182.330002,91.120003
437.600002,24.030001,214.459995,179.660004,90.459999
432.189999,23.77,207.639999,179.149994,89.739998
435.959991,23.73,215.390003,182.25,91.330002
430.050003,23.629999,213.989998,180.929993,90.580002
432.000008,24.02,229.23,182.350006,91.510002
431.769989,24.209999,228.82999,184.009995,91.93
422.999989,24.309999,232.30999,182.630005,91.0
416.840008,23.9,223.520002,178.46000700000002,89.050003
413.500011,24.530001,216.899998,179.5,89.480003
402.540001,23.940001,215.599995,178.270004,88.480003
402.62999,24.25,212.9,180.470001,89.110001
398.069992,24.16,212.099995,182.649994,89.800003
393.779987,24.66,214.969994,184.259995,90.040001
396.53001,24.879999,211.089998,182.75,90.349998
409.219994,24.809999,224.280006,185.220001,90.300003
418.490005,24.41,221.459995,185.240005,90.639999
420.799992,24.52,220.909996,187.039993,90.690002
417.419994,24.370001,225.099998,190.789993,91.57
415.050007,24.709999,233.099995,188.100006,92.25
422.349987,25.48,247.380001,187.199997,93.339996
420.730003,25.799999,243.82,186.699997,92.82
427.289993,25.809999,244.169994,189.960007,93.269997
426.51000199999993,25.91,257.259987,190.720001,93.400002
427.44001,26.280001,257.98000299999995,190.25,93.25
430.199993,26.32,260.480007,189.380005,93.300003
430.310009,26.65,267.91999100000004,189.639999,93.459999
431.76000199999993,26.18,266.409996,191.009995,94.379997
424.949993,25.879999,264.579994,189.919998,95.169998
426.30999800000006,26.049999,261.959988,191.220001,94.830002
418.98999,26.129999,250.259987,188.580002,95.199997
440.51000199999993,26.51,241.299995,186.75,94.989998
438.499996,34.360001000000004,246.740013,194.610001,94.970001
440.990013,34.009998,246.30999,193.199997,94.790001
447.790009,35.43,244.959999,191.970001,94.029999
453.320015,37.630001,243.759998,191.440002,93.809998
452.529984,36.799999,244.479988,177.009995,93.75
456.679985,37.490002,249.119987,179.169998,92.730003
462.53998600000006,38.049999,246.18,184.0,91.949997
469.449997,39.189999,253.839989,184.539993,91.589996
465.250008,38.549999,255.900009,182.889999,91.470001
464.979988,38.869999,249.210003,181.389999,91.339996
461.010017,38.540001,250.39999,180.779999,91.779999
454.449974,38.5,252.750004,179.809998,90.720001
467.360016,38.220001,256.599998,179.759995,89.889999
489.569977,37.02,259.189991,179.229996,89.400002
498.500008,36.650002,261.809998,178.350006,88.949997
497.909981,36.560001,253.409992,173.929993,88.160004
502.330002,37.080002,258.87001000000004,173.130005,87.910004
507.740005,37.810001,259.779991,174.979996,86.91999799999999
501.07,38.41,273.28999300000004,173.220001,86.83000200000001
502.360016,38.32,270.370007,178.389999,86.41999799999999
502.959976,38.549999,269.749992,178.919998,86.980003
501.020012,40.549999,278.35998900000004,179.100006,87.519997
502.970016,41.34,282.720009,175.0,87.089996
488.589981,39.639999,276.039989,174.169998,86.82
490.8999940000001,40.549999,283.359997,175.21000700000002,88.839996
491.700012,41.279999,287.850006,175.369995,87.269997
487.220016,41.290001,283.909996,174.419998,87.160004
488.57999400000006,41.869999,288.999992,177.020004,87.150002
498.690025,41.779999,292.430004,176.190002,87.760002
495.2699740000001,42.66,295.110012,176.21000700000002,87.349998
498.220001,43.950001,291.539997,176.669998,87.25
506.169983,44.040001,294.14999,178.550003,88.040001
494.6399990000001,43.599998,313.060009,184.589996,87.82
467.709984,45.040001,308.300007,186.309998,88.839996
472.690018,44.75,301.409996,185.059998,87.980003
464.899986,44.310001,305.650013,189.0,88.400002
450.119995,42.509998,302.16,189.380005,88.66999799999999
455.320007,45.07,299.550007,191.600006,88.940002
464.680008,45.23,306.920002,193.649994,89.58000200000001
472.299995,45.98,305.499996,194.710007,89.279999
467.410004,47.490002,313.830013,198.830002,88.660004
490.64001500000006,47.189999,302.039997,196.240005,87.75
489.100006,48.450001,306.490005,193.339996,87.360001
481.530006,49.459999,307.140007,191.559998,87.139999
486.219994,50.389999,313.51000600000003,193.559998,87.07
482.750008,51.240002,312.399994,193.050003,86.900002
476.749977,50.23,309.209988,191.100006,86.040001
487.960007,50.419998,324.620007,193.220001,86.0
489.55999,50.279999,330.73,191.820007,86.08000200000001
483.409996,49.18,321.719994,188.649994,85.5
483.030014,51.040001,327.259987,190.479996,86.32
487.750015,50.52,318.159992,186.330002,85.900002
480.93998,47.139999,302.320004,182.529999,85.510002
486.589989,46.77,288.429993,183.850006,85.160004
489.639992,49.049999,303.990002,189.029999,86.040001
492.80999800000006,49.110001,300.85001,192.199997,86.949997
496.039978,49.509998,324.36000099999995,193.440002,87.599998
498.679985,49.5,321.690006,191.369995,86.790001
501.110001,51.139999,322.879993,195.630005,87.309998
504.499985,52.209999,330.099998,198.279999,87.480003
508.889992,54.220001,333.499996,200.449997,87.550003
521.3600230000001,53.849998,354.989994,200.039993,87.230003
519.870003,52.68,322.520012,199.979996,87.980003
524.959999,51.900002,330.240002,198.889999,87.610001
531.910011,52.450001,331.21999700000003,202.910004,88.41999799999999
525.960022,51.950001,328.029991,203.059998,87.970001
529.880005,50.23,314.000004,203.080002,88.230003
516.680023,49.400002,327.299988,204.240005,88.93
524.900024,49.009998,318.139992,203.820007,88.809998
522.699974,50.209999,322.480011,196.669998,89.620003
520.030006,49.75,329.269993,199.160004,89.82
526.75,48.220001,337.60001,196.419998,92.099998
525.4499969999999,50.110001,341.499992,197.369995,91.989998
520.920013,49.119999,335.630005,199.020004,93.220001
512.490021,47.560001,326.860004,196.100006,91.959999
520.5600049999999,47.529999,334.90000200000003,198.289993,92.730003
519.050011,46.200001,337.910004,199.270004,92.959999
520.009979,46.610001,333.729988,198.270004,92.669998
520.6300200000001,48.709999,335.28001,199.779999,92.589996
528.160019,48.990002,342.570004,200.149994,93.220001
524.990013,49.009998,349.759995,202.0,95.269997
518.6299740000001,45.830002,341.770012,199.899994,95.449997
519.549995,46.360001,337.289989,197.389999,95.419998
514.9999849999999,46.43,339.52,198.119995,94.68
521.139992,46.700001,348.499992,201.610001,94.690002
519.799988,46.23,347.849991,202.119995,95.010002
523.739998,44.82,350.240005,201.929993,95.089996
533.399979,45.889999,355.200012,203.520004,94.269997
545.959999,46.490002,362.490005,203.990005,93.800003
556.069977,47.009998,365.799988,203.460007,93.480003
551.230026,47.060001,363.919998,205.130005,93.519997
566.319984,46.73,362.940002,201.75,94.389999
565.000008,48.619999,356.26999700000005,202.740005,94.669998
567.899994,48.34,358.059998,201.710007,94.129997
560.019974,47.939999,354.439995,201.869995,95.650002
566.43,48.84,355.67001,201.589996,95.839996
565.54998,50.25,363.100006,199.429993,95.709999
561.3599780000001,49.380001,363.98,205.660004,94.260002
560.539986,51.830002,373.330013,203.440002,95.360001
554.429993,53.32,368.969994,207.360001,95.309998
557.500023,53.810001,366.310013,207.75,97.220001
554.990005,54.860001,374.869995,213.25,96.75
550.769989,55.57,376.240013,215.350006,99.540001
544.4599910000001,55.049999,376.739998,216.080002,99.43
549.019989,55.119999,375.669987,215.970001,98.68
570.090004,57.77,380.580006,218.02999900000003,98.510002
567.669975,57.959999,378.389996,218.729996,99.220001
563.900009,57.73,376.929989,220.199997,100.900002
560.089989,55.439999,367.5,219.669998,101.510002
554.5199809999999,53.709999,366.990002,220.910004,100.309998
561.019997,54.650002,368.170002,222.679993,101.199997
553.12999,54.709999,362.82,221.00999500000003,99.75
540.9800190000001,54.560001,363.100006,221.160004,99.510002
543.929993,57.200001,359.569992,219.830002,99.660004
540.040024,57.919998,339.5,221.50999500000003,101.07
543.460022,58.23,340.989994,222.220001,100.739998
536.519997,57.220001,337.050011,221.910004,99.760002
532.9399950000001,57.939999,332.139992,221.130005,100.519997
535.7300190000001,55.91,336.810005,218.899994,98.550003
546.3900219999999,57.740002,337.959991,222.649994,99.120003
557.3599929999999,57.599998,330.380005,223.75999500000003,98.779999
554.2500150000001,57.189999,331.680008,221.770004,98.940002
540.6699980000001,56.299999,330.039997,232.179993,99.160004
549.069977,58.509998,328.710007,231.929993,98.5
551.509979,57.509998,333.729988,232.990005,97.879997
556.179993,56.630001,388.720005,228.25,96.970001
546.070015,54.450001,386.079998,221.25,94.849998
550.500023,53.549999,381.230007,216.220001,94.919998
506.499977,55.139999,406.770004,220.960007,95.650002
500.749992,53.529999,400.420006,217.119995,95.110001
499.779984,61.080002,404.67001,220.880005,93.989998
500.599976,62.57,409.330009,215.429993,92.160004
501.529984,61.48,404.37999,213.470001,90.050003
508.790016,62.75,405.910011,214.539993,90.019997
512.589996,62.189999,404.419991,215.610001,89.58000200000001
512.509995,62.16,407.910004,219.00999500000003,89.800003
519.679985,64.32,429.979988,221.77999900000003,90.580002
528.989998,63.549999,430.439999,220.550003,89.519997
535.959984,64.849998,433.990013,222.330002,90.839996
535.919983,64.449997,428.930004,224.169998,91.080002
544.429977,67.33000200000001,436.549992,224.050003,91.43
543.990021,67.089996,435.509995,226.0,94.110001
545.990013,67.300003,436.849998,226.059998,94.07
537.370003,68.059998,428.229988,223.880005,93.949997
531.149994,69.629997,434.950008,223.460007,95.370003
525.249992,68.589996,432.23,223.360001,95.029999
527.550018,70.779999,447.000004,226.190002,96.440002
522.060013,69.849998,453.030022,227.110001,96.309998
517.349998,69.260002,448.789978,226.110001,95.790001
527.670021,68.940002,452.230003,226.27999900000003,95.839996
526.239975,68.459999,445.630013,225.940002,96.269997
527.76001,67.410004,445.590012,221.440002,95.5
531.239983,68.800003,454.980026,225.5,96.519997
532.360008,71.57,453.499992,222.809998,93.800003
530.7499849999999,70.839996,450.510017,223.860001,93.760002
530.440018,69.800003,448.369995,225.559998,94.989998
530.919975,72.029999,439.949989,225.5,95.5
536.0899730000001,70.099998,437.48,227.179993,94.010002
536.6099849999999,70.879997,436.580006,226.100006,94.209999
530.650009,68.83000200000001,430.05999,220.77999900000003,93.639999
524.68998,67.720001,424.490009,220.770004,93.470001
526.740013,68.739998,422.720009,223.77999900000003,94.32
531.399986,69.190002,420.249992,226.410004,94.709999
531.26001,68.239998,420.089989,223.820007,93.730003
528.700005,66.970001,424.270004,221.820007,94.580002
532.8699799999999,67.239998,405.990013,223.369995,94.309998
539.190018,64.099998,378.899994,220.75,94.639999
544.98999,64.889999,370.839996,218.399994,94.910004
539.779991,60.389999,372.280003,215.679993,94.699997
537.4599910000001,60.970001,364.180004,215.770004,96.239998
536.8599780000001,60.009998,358.870003,212.089996,97.699997
536.739975,60.240002,352.030006,215.860001,97.68
541.649994,62.619999,364.690002,214.699997,97.730003
542.549988,62.720001,362.880001,214.660004,97.949997
538.7900089999999,59.490002,354.68998700000003,215.00999500000003,97.93
531.820023,56.75,337.30999,207.699997,97.360001
523.4699780000001,56.950001,337.999992,203.410004,96.779999
523.440018,58.189999,348.889988,202.589996,97.449997
530.320015,62.41,353.030003,207.539993,97.330002
523.4800190000001,59.16,334.730011,201.550003,96.779999
519.6100230000001,58.529999,326.709988,196.630005,96.720001
521.679977,58.889999,331.580006,201.009995,97.860001
517.959999,59.09,326.27000400000003,204.050003,98.68
519.01001,59.720001,331.409988,209.360001,99.940002
524.940025,58.939999,345.740009,207.949997,100.419998
531.170021,61.240002,348.490005,209.130005,100.93
531.70002,63.029999,372.89999,209.970001,100.370003
524.750008,61.360001,353.5,208.820007,100.5
567.770004,60.869999,344.070011,209.399994,100.010002
571.93998,57.709999,322.080002,198.929993,100.410004
594.0900190000001,56.139999,314.209995,201.419998,101.169998
592.329979,58.150002,319.869991,202.669998,101.449997
590.089981,59.779999,322.040001,202.610001,102.410004
591.480026,61.150002,336.520012,206.089996,101.410004
592.580025,60.459999,340.650013,204.419998,102.010002
600.959976,61.220001,344.380005,207.130005,102.910004
594.4100269999999,58.529999,326.190002,205.360001,102.669998
592.329979,57.389999,320.53999300000004,208.699997,103.110001
587.990013,56.759998,321.659992,210.899994,102.32
585.540024,57.240002,328.550003,210.809998,101.949997
592.830017,59.830002,345.449989,211.699997,102.230003
593.760025,59.830002,347.139988,212.059998,102.360001
593.869987,59.23,351.87999,209.860001,102.290001
588.819992,57.919998,344.18998700000003,207.449997,100.779999
597.510017,58.02,349.879997,209.809998,100.739998
604.5900190000001,59.209999,364.500011,210.360001,100.870003
604.710022,58.560001,371.670002,207.919998,100.669998
606.3100049999999,60.490002,390.599995,210.100006,102.029999
607.269974,60.52,391.799995,209.369995,101.5
614.129997,61.349998,402.35001,212.070007,101.32
625.6300200000001,63.48,398.810009,214.5,101.360001
624.01001,63.509998,401.239998,213.800003,101.059998
635.37999,63.830002,415.199997,214.669998,101.269997
633.0000150000001,63.299999,417.82999,214.830002,100.529999
628.650009,63.080002,422.059994,213.520004,99.940002
637.539986,62.869999,417.570011,211.320007,100.389999
644.819992,63.34,423.210007,211.429993,100.040001
647.349983,63.189999,428.349991,212.220001,100.550003
645.570023,62.5,430.130005,213.0,101.599998
93.699997,62.880001,423.090004,212.580002,101.519997
94.25,65.769997,428.289989,214.25,101.459999
93.860001,65.779999,429.999989,212.679993,101.949997
92.290001,64.290001,422.449989,211.770004,101.660004
91.279999,64.5,427.710003,211.289993,102.650002
92.199997,64.190002,430.259995,210.240005,102.919998
92.080002,64.400002,443.6499940000001,210.809998,102.419998
92.18,65.599998,448.680016,211.25,102.730003
91.860001,64.339996,441.389996,210.320007,102.629997
90.910004,64.5,440.180008,209.490005,103.830002
90.830002,65.370003,439.519993,209.470001,104.379997
90.279999,65.720001,436.360001,207.789993,102.730003
90.360001,67.440002,444.210007,209.059998,102.139999
90.900002,67.129997,439.610008,208.960007,102.029999
91.980003,67.599998,442.0799980000001,209.279999,101.209999
92.93,67.290001,440.599991,210.710007,100.68
93.519997,68.059998,473.100014,214.25,101.360001
93.480003,66.449997,466.739975,214.839996,101.57
94.029999,66.290001,472.349983,216.50999500000003,102.589996
95.970001,65.290001,460.619995,216.740005,102.650002
95.349998,62.759998,445.049999,215.25999500000003,102.830002
95.389999,64.970001,442.999992,216.160004,103.550003
95.040001,64.870003,438.550011,215.539993,102.57
95.220001,66.339996,439.960003,217.0,101.739998
96.449997,67.900002,452.580025,221.02999900000003,102.68
95.32,67.16999799999999,449.090012,221.77999900000003,102.389999
94.779999,67.660004,444.439999,222.669998,103.769997
93.089996,66.410004,439.359989,217.880005,102.309998
94.43,68.41999799999999,444.170006,220.199997,102.730003
93.940002,69.400002,451.949997,219.220001,103.080002
94.720001,69.269997,431.09,221.25999500000003,103.540001
97.190002,71.290001,427.8999940000001,221.199997,104.25
97.029999,74.980003,425.37999,222.740005,104.279999
97.669998,75.190002,421.859989,214.770004,103.18
99.019997,74.91999799999999,424.66,214.220001,104.370003
98.379997,73.709999,424.279991,213.5,103.550003
98.150002,74.68,434.360008,214.059998,103.25
95.599998,72.650002,422.720009,211.00999500000003,98.940002
96.129997,72.360001,425.39999000000006,211.809998,98.800003
95.589996,73.510002,422.700008,212.160004,100.129997
95.120003,72.690002,422.849998,210.539993,98.199997
94.959999,72.470001,430.299995,210.690002,98.980003
94.480003,73.16999799999999,449.669998,209.039993,98.269997
94.739998,73.059998,445.849991,210.460007,99.739998
95.989998,73.440002,451.540001,210.580002,98.730003
95.970001,72.83000200000001,446.410004,210.300003,98.489998
97.239998,73.769997,451.530014,211.429993,99.089996
97.5,74.300003,450.870026,212.520004,99.089996
97.980003,73.629997,459.089973,210.190002,99.029999
99.160004,74.589996,465.999985,214.320007,99.519997
100.529999,75.290001,468.1499940000001,215.0,99.489998
100.57,74.809998,472.18998,216.199997,99.699997
100.580002,74.57,472.050003,215.75,99.279999
101.32,74.57,479.18998,216.089996,98.5
101.540001,75.019997,480.929993,216.020004,98.75
100.889999,75.959999,479.36002300000007,216.729996,99.639999
102.129997,74.629997,474.699997,217.130005,99.529999
102.25,73.860001,475.210022,214.600006,99.57
102.5,74.82,477.639984,212.520004,99.459999
103.300003,76.68,476.600014,214.729996,98.489998
98.940002,75.83000200000001,477.389992,214.899994,99.110001
98.120003,75.949997,472.669991,214.25999500000003,98.360001
98.970001,77.260002,475.679993,214.210007,99.260002
98.360001,77.889999,479.330009,215.770004,97.769997
97.989998,76.66999799999999,479.01000199999993,214.27999900000003,97.389999
101.0,77.43,484.389992,216.880005,96.809998
101.43,77.91999799999999,481.56002,214.949997,97.029999
101.660004,77.480003,476.550026,214.039993,95.779999
101.629997,74.58000200000001,457.75002300000006,214.639999,96.290001
100.860001,76.08000200000001,456.910004,217.300003,97.43
101.580002,76.43,454.529976,215.52999900000003,97.080002
101.790001,77.0,459.010025,216.440002,96.610001
100.959999,77.910004,457.520004,216.25,97.120003
101.059998,76.800003,442.779987,213.880005,96.540001
102.639999,78.290001,443.900013,212.460007,96.029999
101.75,78.540001,450.560005,214.410004,95.82
97.870003,77.220001,443.48999,210.710007,94.25
100.75,78.790001,448.749977,211.940002,95.43
100.110001,79.0,449.5599820000001,210.929993,94.43
100.75,79.040001,451.179993,213.369995,94.050003
99.18,76.550003,438.800003,210.00999500000003,92.860001
99.900002,77.08000200000001,449.980019,209.720001,93.300003
99.620003,77.440002,459.540024,211.990005,93.919998
99.620003,77.559998,463.47998,211.789993,94.519997
98.75,76.290001,456.250015,208.050003,93.370003
100.800003,77.519997,466.859978,212.360001,94.610001
101.019997,75.910004,461.620018,207.710007,91.82
100.730003,72.910004,452.079987,204.979996,91.599998
99.809998,72.989998,438.5799980000001,204.279999,90.839996
98.75,73.589996,449.120026,202.720001,90.550003
97.540001,73.209999,448.589973,200.25,90.220001
96.260002,72.629997,361.700001,203.0,90.599998
97.669998,75.949997,357.089989,206.0,91.209999
99.760002,76.949997,359.21999700000003,207.850006,91.769997
102.470001,78.690002,365.990005,213.309998,93.650002
102.989998,78.370003,374.64999,210.919998,93.129997
104.830002,80.040001,383.040009,214.27999900000003,94.110001
105.220001,80.66999799999999,385.02,213.479996,94.489998
105.110001,80.279999,379.400005,213.410004,93.709999
106.739998,80.769997,386.220001,216.710007,95.099998
